,sh.600000,sh.600016,sh.600019,sh.600028,sh.600029,sh.600030,sh.600031,sh.600036,sh.600048,sh.600050,sh.600104,sh.600196,sh.600276,sh.600309,sh.600340,sh.600519,sh.600585,sh.600690,sh.600703,sh.600837,sh.600887,sh.601066,sh.601088,sh.601111,sh.601138,sh.601166,sh.601186,sh.601211,sh.601229,sh.601288,sh.601318,sh.601319,sh.601328,sh.601336,sh.601390,sh.601398,sh.601601,sh.601628,sh.601668,sh.601688,sh.601766,sh.601800,sh.601818,sh.601857,sh.601888,sh.601939,sh.601988,sh.601989,sh.603259,sh.603993
2015-01-26,-0.005198192341863622,-0.002863963771429114,0.002096933346589716,-0.0120665114131163,-0.009302392662313714,-0.0006990563024979997,-0.0058309203107931315,-0.0046531432177870004,-0.004450385627475786,-0.004038444081370911,0.02080652322619477,-0.008293148794684664,0.014531982004061613,-0.022128577030354892,0.015629740006809136,0.012476899883969628,0.00036379692940483044,-0.007859837047698852,-0.00800461678261349,-0.007508247379149594,-0.0073928063439934405,,-0.006434073173492432,-0.012948974340803191,,-0.004591677467172884,-0.0028776998276151327,,,-0.005405418566907747,-0.0045069005237377896,,-0.008915363657952414,,-0.002457003693052051,-0.008146684567818243,0.003511144728016291,-0.002274738754158033,-0.003225809248882541,-0.005810072210054642,0.07923798897431965,-0.006984894521951297,-0.004566217979581358,-0.032526655060845865,0.006972727236823128,-0.004889985294191795,-0.014752638475038169,2.60208521396521e-16,,0.01412236686838589
2015-01-27,0.00940413402043535,0.001810250389336911,-0.003166804288606653,0.009484873865752126,0.01615531710816423,-0.004694817619609445,0.0026964105073520772,-0.0013465376286597355,-0.005358821182771946,0.004505283048258408,-0.0004435895408630708,0.0006065487289468777,-0.008406864472372575,0.008077760721189743,0.002583123946008004,-0.0060972316735137064,0.0030376339401253,-0.008287480578678523,-0.005256637568346011,0.0011425416360003812,-0.0024727121546513266,,0.005653859943742886,0.02325041687573836,,0.006783250646538326,0.012956198965212952,,,0.005672615152974543,0.01128885329839198,,0.006234905594451619,,0.016915351373181533,0.008740100562595159,-0.0018676525156871493,0.017568611201694846,-0.002951665392168362,-0.01203299662460727,-0.0007125044832955728,0.0026804817739101844,3.283119839620971e-05,0.015535798814879747,0.012803666521806496,0.005125345618383707,0.01129955525393356,0.0033464517386009186,,-0.009192180703130977
2015-01-28,0.009643036332049621,0.005021600156908541,0.0016353233407308805,0.0001238879863591797,0.003831422311555952,0.005881627521804865,0.005890101410211231,0.01004852709694945,-0.0014492908364412015,1.1969591984239971e-16,0.000401781465328958,0.0073751669565634,0.0016862760908751724,-0.014312570055246153,0.001652387647016848,0.010570143153322642,-0.0014177848466946626,0.0044417675487373656,-0.008280875648911445,0.009041222663507088,0.008641665655620584,,0.0090333704804403,0.00736277813645245,,0.01106739810217856,0.010592642354199523,,,0.013456169891773772,0.01800642061585853,,0.011850366686458304,,0.010752471371907813,0.014329825554824982,0.002299512367108931,0.0056395945422161595,0.009600073729019418,-0.000860905632771301,-0.008938504039075507,0.0031017618335711893,0.015857149910551496,0.008064886124903907,-0.006320500096632768,0.011289099257471513,0.022962357516189927,0.01525780588275675,,0.006191970247920986
2015-01-29,0.005382638964483282,-0.0018468841123215915,8.489617468241535e-05,-0.0046595994221559365,0.005865119452397943,0.007770284201390723,-0.005757068290067697,-0.002676988884816257,0.009375861431780331,0.0064671381470788785,0.002176699249194721,0.008783016759088933,-0.010655163181014305,-0.0030251890094835873,-0.017101828617718397,-0.007730650765696869,-0.003329962921665357,0.0035708252720463994,0.03066254228740662,0.025304417172490826,0.0010865603432402438,,-0.004188128919113797,0.00757180671352662,,0.0014271089388262616,0.01280277790605103,,,0.005537634353075317,0.004730560858638835,,0.0012004249098392485,,-0.003536062552644529,0.004241864150376206,-0.001011388751988914,0.01702123607779179,0.004905978768854604,0.021540000198194985,0.011705671311309172,0.018004871637644724,0.002389487397381569,0.009210686066568129,0.0037257134382602313,0.0016992357529597036,0.006985851299066464,-0.01182069766241356,,0.008133799926770088
2015-01-30,5.1255630397928353e-05,0.0036829519919902866,0.005037794029957064,0.0002855403871186413,0.005811531087340651,0.0007665607146431472,-0.0035849701471885854,0.004175371410480587,0.009496747537257131,0.00012443915978170225,0.011316519278364709,0.009469218272226694,0.0002456097273798508,0.004418422551028844,0.004450924280525565,0.003032668596970783,0.0028915682797990747,0.0079689823353346,-0.019121833447884082,0.010212960915498552,-0.0003712709473843651,,0.005809396160287288,0.01225522400306087,,0.002718567530260361,0.003803732239246876,,,0.002677377770716322,0.008887990996023715,,0.003347187816181203,,7.936359902593891e-17,0.0040241502997257214,0.019958098986624543,0.008100478300815447,0.005089069507471477,0.008498634721462443,-0.008155096848825883,0.010988583333962429,0.002254792387089325,0.011748634188648984,0.006336142220571215,0.0017079423451561646,0.004338401598598043,0.004603000071961154,,0.008268306176946945
2015-02-02,0.008753119654787114,0.011550229027389352,0.010051743660778366,0.01546787523660651,0.009302392662313664,0.0036664175302999038,0.013425893528238024,0.008171774714034848,0.015187433628432456,0.008493236373700544,-0.004140315280956745,0.002955289526896894,-0.00800083756334544,0.014531055523454697,-0.0009774177578029094,-0.0035312129295513904,0.007261286646453805,0.010388116636986536,-0.004144795027468867,0.01058991391655755,0.0054613732870483,,0.009128766261916277,0.01842094421879679,,0.01027351093460371,0.00794100178416202,,,0.01139346041153052,0.011279445034606322,,0.013936294708052023,,,0.010411691198670426,-0.0041377111645544895,0.00790021620971276,0.012226770107858696,0.014182443204092978,-0.0007155635367937567,0.011528291705977418,0.012038232818282266,0.043157338151143136,0.010745207156463269,0.00841111569277072,0.02678647803876177,8.673617379884034e-17,,0.0062865047628208725
2015-02-03,-0.007766430078746028,-0.011424470392655216,-0.0020451495660178762,-0.008219841494421079,-0.008378246954587887,-0.013116332842477492,-0.0040296706477280205,-0.002125083895181623,-0.0007124733762508222,0.0019514311589201427,-0.005760914867300011,0.005237525131871591,0.004537250588640591,0.0009313616066262741,,-0.004508661334739529,0.00033793628998170927,0.011726886095525213,0.002321537954092271,-0.005984519583510442,0.0010019932855734152,,-0.010555778349846274,-0.001922012220588968,,-0.0022346378014164252,-0.014618709738826237,,,-0.000179256736866645,-0.016633917913048225,,-0.008398650019782234,,,-0.006834389141186417,-0.013948901095001916,-0.011964006054836314,-0.010814977874457005,-0.0012373402962894652,-0.002744715900562471,-0.011365939699047856,-0.00028923780369560954,-0.017353238563662325,-0.004705395050185865,-0.0018490980868589547,-0.01886848430438295,-0.003270903820159354,,-0.004084123083759021
2015-02-04,0.009173192865965569,0.009875969685515521,4.336808689942018e-17,0.003584423278447553,0.008438868645864548,0.011791117639439169,0.010089612068596763,0.009772478498135605,-0.0008293975823914085,0.006600684031351922,0.01582725972078948,-0.0024898701091813,0.0017364097710586034,0.0150569942546773,,-0.00016104822265297031,0.005046267238932258,-0.0015067275812940591,0.017799070742638926,0.011042724509777285,0.002976941027695983,,0.008480774372660945,0.005819635821176349,,0.007870117385008122,0.010007682212729638,,,0.006099545329667534,0.013399259518461205,,0.00999710042489313,,,0.011274076573218116,0.015560808009550828,0.007846229765806352,0.012166779537196021,0.012125559963322352,-0.008836581800498084,0.012841191506514207,0.0026962579851961856,0.004764149292345626,9.061613892073252e-05,0.005295028758063722,0.01003735501785062,6.149224101623151e-05,,-0.010460009163894531
2015-02-05,0.012628480120859507,0.008866338637347836,0.017517072054865638,0.008462329204605715,-0.0037708778492830963,0.010262807716480651,0.013828001607292013,0.013877041834452344,0.00806137662819735,9.639529783637621e-06,0.006648481840636438,0.0007678145461841997,0.02491174405086129,-0.0004166335916144636,,0.022725627154513917,0.01168326650804516,0.010005085960962263,-0.010660677543289315,0.00882296036219032,0.009213929835997193,,0.00977073441396701,0.002235040771860268,,0.011281557657351069,0.015545903861265859,,,0.00912312206430917,0.021473341058150363,,0.014768710604631028,,,0.00910897387411454,0.033685336572683106,0.01987945368055676,0.02316604000983204,0.009456100170769048,0.002528727960247,0.002119823072457613,0.007487136098530394,0.0016849153777453198,0.0037197029874662256,0.012385504128779394,0.000588793317850749,0.006221544440368102,,0.006733111413563279
2015-02-06,0.0014360598403289873,0.004316809754677808,-0.0065942145776151226,-0.003311261303656093,-0.002002002670673004,-0.007105647030537603,0.002502331101527918,0.0014229637149404516,-0.005290642492983007,8.626660954742186e-05,-0.01746118054461622,0.0014727812732350475,-0.0009921569811646453,-0.001904154537461589,,0.0013660685843930286,0.0051786754784513035,0.014582452369615626,0.007675745997724153,-0.01663934715585002,0.0018533175121422238,,-0.0056855187987163,-0.02624581328866261,,6.184616700540902e-05,0.0029020766279448072,,,0.0031007776782480713,-0.0029639421158567172,,-0.003110371806312278,,,0.002322881416139573,-0.000316288552097109,-0.015602347821724953,0.0057024021252930724,-0.007584975452787705,-0.0012318002373446699,0.007177437584075016,0.005050515786068474,-0.010324493803948658,-0.0015145338532983887,0.00011189437182988413,0.00022051277791270563,0.0002989705282454881,,-0.007455766131343438
2015-02-09,-3.0073469488518193e-05,-0.004366604111444135,-0.01129164234691158,-0.0016423484183106696,7.112366251504909e-17,0.004147695045947236,-0.005060117614256584,0.000628935933340749,-0.0096771644889136,3.078296470974528e-05,0.007673174816134533,0.012333727149589576,0.0036364885898725868,-0.0008233534947716548,,0.003039411071268885,0.0072839868430331425,0.008438238472336993,0.008603308803332106,0.007447155835583853,-0.011759461603613687,,0.009568559815417368,-0.0010955952781943196,,0.0027808404513028693,0.0032492978628188888,,,-0.002896849274949897,0.004051021734712456,,-0.0033639298424701786,,,0.004687512684029622,0.01301829873170204,-0.005625477455554667,-0.000143507024914823,-0.002656813557292949,0.002639684770773334,-0.006261610665163033,5.625158209043163e-05,-0.005233326891637965,-0.0024203698765797666,9.551007160992724e-05,-0.004617241908674117,0.006086446056402195,,0.004653335525641176
2015-02-10,0.005572068126877702,0.00213326960260999,0.007099312846899778,0.0014376344790492984,0.005957921613723992,0.0057958944293945965,0.0012953429469720265,0.003477235732280086,0.0056778016418369825,0.004424785980355631,0.003606204058059157,-0.0072184133837294405,-0.0007134028044513702,-0.002714491519741157,,0.0007393457974425014,-0.0025657453833066515,0.0009942079323536617,-0.003582205119329765,-0.0020398528881984367,-0.0006967658678601487,,0.008817380215426029,-0.00030666380687439584,,0.0013864501885236821,-0.003921867520287276,,,-0.003189478337759177,0.007256436152139528,,0.004940828452721828,,,0.0020241153977568985,0.00552851497989134,0.006968631882901463,0.004952046533575019,0.003096450118388733,0.006035648971802487,0.0028970212071000104,-1.7760044045491558e-05,-0.0012888617596855528,0.002356723104723811,0.0033831657255070408,0.011524510048624544,-0.006080929172407147,,-0.00026306162781328067
2015-02-11,-0.013996152501968787,-0.01195159124737858,-0.00154202035181524,-0.008489958883608942,-0.0062998303971152384,-0.01765243827671656,-0.014963150118951732,-0.015261823131367463,-0.005985531894635175,-0.01767499433044557,-0.00822930491599425,-0.0076409618489303235,-0.008784082216225132,-0.0041644789936489375,,-0.0049178845314010846,-0.008550482536776784,-0.0034568035788601643,-0.0042541473627910375,-0.02688206988710506,-0.008389203408526825,,-0.015283200975042469,-0.009713806135948005,,-0.014074827703636768,-0.009994634318163118,,,-0.011961146454216209,-0.01496411543642867,,-0.011560822401075905,,,-0.015903714471960297,-0.018755442023775708,-0.016359014217199642,-0.015255683222971647,-0.01564412084994534,-0.006974744927071879,-0.016875933459696936,-0.012270092591814398,-0.01135862945402048,-0.005188273656316515,-0.010572276819391671,-0.01934944529716094,-0.004750694634688935,,-0.00031702184467706333
2015-02-12,-0.01748458927299906,-0.006649176096667262,-0.017702137766573162,-0.00683763347760397,-0.0020942416031151283,-0.006876460701317077,-0.013828001607291937,-0.01180916303601621,-0.007740357926101278,0.009731767786172685,-0.008314067974422487,-0.0054099949713404425,-0.016352601855229344,-0.010322607634642513,,-0.014586842645920415,-0.010677245341890488,-0.012565874178038705,0.005358750543105004,-0.004688318613718511,-0.01278003178364407,,-0.011195316506045494,-0.01103459472370882,,-0.011934489489520429,-0.023010948582738677,,,-0.008903992009745506,-0.0197313474946601,,-0.009963812502621084,,,-0.013606361351848185,-0.01962550196295941,-0.014823214157689588,-0.024659046182446263,-0.011487220799882906,-0.01563889388445464,-0.011046721088378949,-0.009876623495912016,-0.007125503516851038,-0.011071069193352491,-0.012281312882588056,-0.007178602996906023,-0.006973303053874877,,-0.008376392495669774
2015-02-13,0.0006412617031060046,-0.001127952932576724,0.00463334605213743,0.0017108644036293932,0.002111933203143321,0.009423570540488736,-4.983290405405002e-05,-0.006282095835821751,-0.01015850357156945,-0.00023647929733971835,0.010850941079805757,-0.004152950833733824,0.0073812933023415656,0.00375641293960592,,-0.0018432067805531464,-0.004678800436800582,-0.01857552574888751,0.007035015911581549,0.0188317830978395,0.004851816073632883,,-0.0022012255206111525,0.026313322158110528,,-0.0007175265468106188,-0.007503575163989112,,,-0.009161402289939068,0.0017851722631397164,,-5.815716560219827e-05,,,-0.011372716936057506,0.013119572649655385,0.013425875853884044,-0.012484952139097259,0.0008407271462187309,0.0011428273110886053,-0.011341172431457016,-0.005050515786068537,0.0053809965404710575,0.002694406082780132,-3.252614288994961e-05,-6.0526459160063245e-05,-0.0107260988861953,,0.0003382983624794708
2015-02-16,-0.006306496805312485,-0.0021528130594259363,0.002955477978227432,-0.003464045656263405,-1.305379415672547e-16,-0.0009209552585068491,-0.003758097345932251,-0.004155608891365604,0.0009461352148224435,-0.002280502698725144,-0.003540913095748532,-0.008803912273146584,-0.0019603855685955407,-0.00854015577157822,,-0.002458303304051383,-0.01030874131962255,-0.018877041120357416,0.002963182558882735,-0.003148715075368996,0.005576017440505346,,-0.014439532326436626,-0.00026396304670627674,,-0.006332747660908768,-0.009102177436383078,,,-0.003091192569672693,-0.015956901345160958,,-1.3615463899502819e-05,,,-0.004692631347444419,-0.017200878924913142,0.003420605887537812,-0.007197702415696477,0.0022174943040504545,-0.00015726727751802592,0.004227625086562143,-0.00508028478215151,-0.004522848053726928,-0.012505212402172287,-0.00361664047018836,-0.007416597655049456,-0.00041428110393590135,,-0.02044313725827649
2015-02-17,0.003479683080750003,0.007535631065638617,0.006035489550061205,0.0052401866635562845,0.0023453268407985237,0.011577036960276602,0.0025114264934333447,0.0047896359297561406,0.0052286805541940755,0.00898478640781537,0.005549318864757366,0.001983753616674787,0.00408981144141637,0.0018439670531588913,,0.005755781310401432,0.006103782938017541,0.002448303399953461,0.005329948063489997,0.013711578323792065,0.005008881935256256,,0.0027495205663691552,0.012225186891486349,,0.004883162825071917,0.009535390940580882,,,0.006134988567515966,0.009461505220292156,,0.008163310639160842,,,0.0069045153465442065,0.009116379902036346,0.017865027657074352,0.012142386825725292,0.010079430399039491,-0.00012644534065779384,0.0066172667430731275,0.009750196962276364,0.010743165098813021,-0.0010029085185223796,0.003577844247528498,0.007343974255758264,0.0072376673002306595,,0.022530187455363282
2015-02-25,0.00207188984058106,-0.002221190024228487,0.006125680019473143,0.00011254095853475628,-0.0060683163886386315,-0.0010661487406507172,-4.583802217999339e-06,-0.0007162868532908594,-9.409663829430814e-06,0.011074310299093537,-0.00835803294307718,0.0014289863101961135,0.0038898440848222846,-0.004275335517468578,,-0.006050944891060303,0.004527350928967343,-0.006351011056330628,-0.0017625115736404657,0.005371249701221051,2.6541412020106986e-05,,-0.003399148098968257,-0.003838966962529978,,0.002783589515357786,-0.017524228793389367,,,2.8056655742065083e-05,-0.0009236435794994762,,-5.724587470723462e-17,,-0.0012099215027134161,0.00016534477005633163,-5.9146054640045465e-06,0.002873189909177034,-4.339179172631325e-05,0.006312037090737433,0.004486149698306774,-0.010549897764156409,0.004889985294191714,-0.0035658419763619515,0.00454953174483424,0.001796922278349713,0.004926118336055871,0.007061491758117601,,0.004585060760650392
2015-02-26,-0.001345027375570647,-0.008616183144543668,-0.0061409882334862295,-0.0016326534238854586,-0.001958864485332854,-0.013210115898966474,-0.005810591595465652,-0.0034188259493055,-0.0149715703680138,-0.01975063681357274,-0.00460168836679949,-0.009008038808394084,-0.010038076725208863,0.006584535679289639,,0.0009204738149366957,-0.009348823918613488,-0.007875682729578667,-0.004566217979581388,-0.017319956479720854,0.007048179597707049,,-0.010299331561907234,-0.002610967540720425,,-0.0063399422280728795,-0.0017140693229116975,,,-0.006061737885336032,-0.006711570577555921,,-0.004908648685699872,,0.005744663755561575,0.00012578015155458554,-0.02276125577313446,-0.010583330383790907,-0.011170963407179421,-0.01357929389695987,1.3791051634015616e-16,-0.00586511945239831,-0.007272759329079841,-0.009771296876627438,-0.0021586663957469604,-0.007099114573860822,-0.0073026503166505954,-0.008173118534380536,,-0.0390340665771353
2015-02-27,-0.0007056026712647483,8.14600906656358e-06,0.002893241482024614,-0.004880439164908646,-0.00211193320314324,0.0012925903133148224,-5.022108038072273e-05,0.004079349711538902,0.001033549455699164,-0.007383614215760833,0.001506747132824584,-0.0008778538225453821,-0.0007058749262776157,-0.0004900601534568639,,0.005480924436851584,0.00244708190445754,0.0014899431611533976,-0.007626907020901045,-0.006418494706458901,-0.005618219402714038,,0.0037703418074142266,0.0061991861717824205,,0.0006890971015846137,0.0037196091351626047,,,0.006060624611691085,-0.0008674930556431715,,-0.0016353233407307047,,0.009418104573043649,0.00686404229993751,-0.0109097707229569,-0.007263759283762294,0.0032523272756241057,-1.5255541766589532e-05,0.0057752609551847,-0.005572401875600457,-0.002436054797881594,-0.0009657939646693695,-0.0008969183471861609,-0.005308440972674461,-0.002430134853291905,0.010278478635368607,,0.012666431670098656
2015-03-02,-0.002064333984262884,-0.006505249683688463,-0.0041451835514316904,-0.003098822061561645,2.1206994493816467e-16,-0.00786942390666842,-0.002263106936693493,-0.004124168608407154,-0.007899945415643393,-0.008984786407815644,-0.005765214381805718,0.001334223013136692,-0.004242250245794681,0.0050375252203763285,0.009636497805687712,0.003927176794177759,-0.0009156182613587187,0.009825976806078478,-0.00916268998264625,-0.007836832585305948,-3.5373812770038767e-05,,0.0011175180743535416,-0.007956106227655454,,-0.009162304043980628,-0.0029182501385081696,,,-0.008968669982760299,-0.0007494568139491017,,-0.009901070982711462,,-0.01062467052112204,-0.004450469347256372,-0.0048896803164708924,-0.009886145652179905,-0.00794908032592856,-0.009660167886871024,-0.004143547443331702,-0.0025094116054259078,-0.012180418556871523,-0.0017683470567418317,0.007616244428368716,-0.008764297993588209,-0.0073260400920731284,-0.01015647739979513,,0.01813263763440794
